Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,Coffee,,,,,,0,,0,deny,manual,125,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383934470-009c8eee0c104ab9a1c7293e8dcc84fc-goods_1.webp?v=1717052939,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383941448-805e41388fa246959621fca38962d0cb-goods.webp?v=1717052939,kg,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,Red,,,,,,0,,0,deny,manual,125,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383940729-b2d99889ebbd4fd6a3b00bd5ddbbbf3f-goods.webp?v=1717052939,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383934470-009c8eee0c104ab9a1c7293e8dcc84fc-goods_1.webp?v=1717052939,kg,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,Black,,,,,,0,,0,deny,manual,125,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383937970-257c7657b2554db9af0389fb2efa05f8-goods.webp?v=1717052939,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383936142-d9b67e7894be45a0883510c741398162-goods_1.webp?v=1717052939,kg,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383937159-aed86fad3b0a49188d3b69c460ac9df6-goods.webp?v=1717052939,5,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383941448-805e41388fa246959621fca38962d0cb-goods.webp?v=1717052939,6,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383935320-c794a8718a7c4f9eaebbeefbc4aff168-goods.webp?v=1717052939,7,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383936142-d9b67e7894be45a0883510c741398162-goods.webp?v=1717052940,8,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383938974-0ec27e6dff4f4b2ebfca81d4a0d3b6fb-goods.webp?v=1717052940,9,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709383941448-805e41388fa246959621fca38962d0cb-goods_1.webp?v=1717052940,10,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/d729cde2-3da2-484c-9c9a-745becc49162_1.webp?v=1717052940,11,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-chic-cartoon-pattern-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/d729cde2-3da2-484c-9c9a-745becc49162.webp?v=1717052940,12,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,Large Capacity Car Seat Storage Bag,"<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""0"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""car seat storage bag car seat back storage bag large details 0"" data-index=""0"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c8d405af483fb2da7fdae4382529d816.jpg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""1"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""car seat storage bag car seat back storage bag large details 1"" data-index=""1"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/628df448218903753c9eda8882e89d35.jpg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""2"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""car seat storage bag car seat back storage bag large details 2"" data-index=""2"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/7726a03f7bdb9d085430b4d54eb60d63.jpg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""3"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""car seat storage bag car seat back storage bag large details 3"" data-index=""3"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1cb96eb7ef87d6e2dffbb666b90913f5.jpg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""4"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""car seat storage bag car seat back storage bag large details 4"" data-index=""4"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/1e0c42ed80689d587aa973f716e2d9b9.jpg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>",Destiny Bags,,,Bags,TRUE,Color,Black,,,,,,0,,0,deny,manual,155,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/184ccacb79004a79313a4ad5e23e8e64.webp?v=1717052925,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/184ccacb79004a79313a4ad5e23e8e64.webp?v=1717052925,kg,,,TRUE,,,TRUE,,,active
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/6a2f0a79f57d2c60d0fcd01ede370f39.webp?v=1717052925,2,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/7260057aea241e0bcb4171a22a8364fc.webp?v=1717052925,3,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/4b66030a-40bd-4992-9bda-5d6b38154892.webp?v=1717052925,4,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/b2a453a26028dad30ccee4f6c8e878de.webp?v=1717052925,5,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/5e88926d-5b34-4161-bfe3-e193ba6c4992.webp?v=1717052925,6,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/8315fca4-0914-40ac-ac67-508303c9697a.webp?v=1717052925,7,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/b8e29733-3b50-4097-ac98-7aa7a28364ad.webp?v=1717052925,8,,,,,,,,,,,,,,,,,,,,,,,,,,
large-capacity-car-seat-storage-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/b485e067fa89949806c39890ec46fd56.webp?v=1717052925,9,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,Vintage Floral Shoulder Bag,"<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""0"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 0"" data-index=""0"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396773186-bd80953fb8dc44afa9539c60a8e48130-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""1"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 1"" data-index=""1"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396772009-b8c49b11b87d4bf3bf5dcb5274c90966-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""2"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 2"" data-index=""2"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396849616-6386f583622c49e4949619eb75bf74a4-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""3"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 3"" data-index=""3"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396853255-bf143bbfcba541e5a35280e090281cde-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""4"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 4"" data-index=""4"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396851520-6f5f09d529de44259eedae038f37af15-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""5"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 5"" data-index=""5"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396833448-233b8d0564aa4f27a83cf5866a54610e-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""6"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 6"" data-index=""6"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396850499-65d898628b3c4e4d804c6629e3d2df7f-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""7"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 7"" data-index=""7"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396854578-a57def7351fc4af78f738556acca53ff-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>
<div class=""_2jCYETGt"">
<div class=""_1JEUQB2s"" data-index=""8"">
<div class=""_22_BWn2A""><img data-state=""succ"" alt=""2024 new vintage flower pattern shoulder bag classic versatile lightweight crossbody bag purse details 8"" data-index=""8"" role=""img"" aria-label=""Goods Image"" loading=""lazy"" decoding=""async"" class=""lazy-image _1utFCyM0 loaded"" data-retry-count=""0"" src=""https://img.kwcdn.com/product/open/2024-03-02/1709396854107-b64105395f4c4a84b54c4e6f805b858d-goods.jpeg?imageView2/2/w/800/q/70/format/webp"" data-was-processed=""true""></div>
</div>
</div>",Destiny Bags,,,Bags,TRUE,Color,Black,,,,,,0,,0,deny,manual,115,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396851520-6f5f09d529de44259eedae038f37af15-goods.webp?v=1717052911,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396854578-a57def7351fc4af78f738556acca53ff-goods.webp?v=1717052911,kg,,,TRUE,,,TRUE,,,active
vintage-floral-shoulder-bag,,,,,,,,,Coffee,,,,,,0,,0,deny,manual,115,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396850499-65d898628b3c4e4d804c6629e3d2df7f-goods.webp?v=1717052911,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396850499-65d898628b3c4e4d804c6629e3d2df7f-goods.webp?v=1717052911,kg,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,Green,,,,,,0,,0,deny,manual,115,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396833448-233b8d0564aa4f27a83cf5866a54610e-goods_2.webp?v=1717052911,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396833448-233b8d0564aa4f27a83cf5866a54610e-goods.webp?v=1717052911,kg,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,Brown,,,,,,0,,0,deny,manual,115,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396833448-233b8d0564aa4f27a83cf5866a54610e-goods_1.webp?v=1717052911,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396773186-bd80953fb8dc44afa9539c60a8e48130-goods.webp?v=1717052911,kg,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396853255-bf143bbfcba541e5a35280e090281cde-goods.webp?v=1717052911,5,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396772009-b8c49b11b87d4bf3bf5dcb5274c90966-goods.webp?v=1717052911,6,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396854107-b64105395f4c4a84b54c4e6f805b858d-goods.webp?v=1717052911,7,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396773186-bd80953fb8dc44afa9539c60a8e48130-goods.webp?v=1717052911,8,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396833448-233b8d0564aa4f27a83cf5866a54610e-goods.webp?v=1717052911,9,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-floral-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/1709396854578-a57def7351fc4af78f738556acca53ff-goods.webp?v=1717052911,10,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,New Women's Canvas Crossbody Bag Luxury Shoulder Bag,"<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/65df0fa4-565b-4e86-b0e1-8ee2d515e89d.848ee223a54c01f096af74c53b96a140.jpg?v=1715692293""></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/81ed8226-69b8-41b8-a74a-3fe7bc356334.78af4fc5bb3ff2013c0da8ec244efa77.jpg?v=1715692293""></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/86a7c529-f5ec-4366-8069-3b630a225c60.24c754cea51b05260348d1da5b084267.jpg?v=1715692293""></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/f8c99d50-dcaa-4940-b03b-e7d54ae03817.77e6c715f9dddfa466655995d5ef5328.jpg?v=1715692292""></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/7125dksrBfL._AC_SL1099.jpg?v=1715692293""></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0871/5481/9379/files/61Om4bfEjjL._AC_SL1100.jpg?v=1715692293""></p>",Destiny Bags,,,Bags,TRUE,Color,Black,,,,,,0,,0,deny,manual,119,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/9109532a-5297-475a-9c7c-7f7dd71f837f.dee2a5ae51f4e90c19a10477b59307f4.jpg?v=1717052896,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/9109532a-5297-475a-9c7c-7f7dd71f837f.dee2a5ae51f4e90c19a10477b59307f4.jpg?v=1717052896,kg,,,TRUE,,,TRUE,,,active
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,Brown,,,,,,0,,0,deny,manual,119,1499,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/Bags-for-Women-Luxury-Bag-Designer-Canvas-Crossbody-Bag-Classic-Messenger-Bag-Houndstooth-Shoulder-Bag-New-Ladies-Small-Bag_b76332d5-e8a4-4baa-9dd3-003af3990e87.b1cf1a6a3c54c92ba98f9e.webp?v=1717052896,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/Bags-for-Women-Luxury-Bag-Designer-Canvas-Crossbody-Bag-Classic-Messenger-Bag-Houndstooth-Shoulder-Bag-New-Ladies-Small-Bag_b76332d5-e8a4-4baa-9dd3-003af3990e87.b1cf1a6a3c54c92ba98f9e.webp?v=1717052896,kg,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/81ed8226-69b8-41b8-a74a-3fe7bc356334.78af4fc5bb3ff2013c0da8ec244efa77.jpg?v=1717052896,3,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/7125dksrBfL._AC_SL1099.jpg?v=1717052896,4,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/61Om4bfEjjL._AC_SL1100.jpg?v=1717052896,5,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/f8c99d50-dcaa-4940-b03b-e7d54ae03817.77e6c715f9dddfa466655995d5ef5328.jpg?v=1717052896,6,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/86a7c529-f5ec-4366-8069-3b630a225c60.24c754cea51b05260348d1da5b084267.jpg?v=1717052896,7,,,,,,,,,,,,,,,,,,,,,,,,,,
new-womens-canvas-crossbody-bag-luxury-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/4117/2208/files/65df0fa4-565b-4e86-b0e1-8ee2d515e89d.848ee223a54c01f096af74c53b96a140.jpg?v=1717052896,8,,,,,,,,,,,,,,,,,,,,,,,,,,
